Genome	B109_23_EFNP_N1 Relative Abundance (%)	B111F_22_EFNP_N1 Relative Abundance (%)	B11_23_RUNR Relative Abundance (%)	B120_23_EFNP_TC Relative Abundance (%)	B163F_22_EFNP_N1 Relative Abundance (%)	B184F_22_EFNP_BB Relative Abundance (%)	B18F_22_EFNP_N1 Relative Abundance (%)	B19_1_23_RUNR Relative Abundance (%)	B19_2_23_RUNR Relative Abundance (%)	B201_23_EFNP_BB Relative Abundance (%)	B2_1_23_RUNR Relative Abundance (%)	B218_23_EFNP_N96 Relative Abundance (%)	B220_23_EFNP_FF Relative Abundance (%)	B246F_22_EFNP_N1 Relative Abundance (%)	B250F_22_EFNP_CV Relative Abundance (%)	B29F_22_EFNP_BB Relative Abundance (%)	B31_23_EFNP_N31 Relative Abundance (%)	B328_23_EFNP_CC Relative Abundance (%)	B33_23_RUNR Relative Abundance (%)	B357_23_EFNP_TE Relative Abundance (%)	B361_23_EFNP_N88 Relative Abundance (%)	B362F_22_EFNP_WH Relative Abundance (%)	B363_23_EFNP_WH Relative Abundance (%)	B369F_22_EFNP_CV Relative Abundance (%)	B382_23_EFNP_CC Relative Abundance (%)	B39_23_RUNR Relative Abundance (%)	B407_23_EFNP_DW Relative Abundance (%)	B441_23_EFNP_RE Relative Abundance (%)	B458_23_EFNP_N1 Relative Abundance (%)	B461F_22_EFNP_BB Relative Abundance (%)	B462_23_EFNP_CV Relative Abundance (%)	B466F_22_EFNP_N1 Relative Abundance (%)	B478_23_EFNP_NB Relative Abundance (%)	B523F_22_EFNP_DW Relative Abundance (%)	B534F_22_EFNP_CC Relative Abundance (%)	B6_23_RUNR Relative Abundance (%)	B63_23_RUNR Relative Abundance (%)	B83F_22_EFNP_WH Relative Abundance (%)	EHI01172 Relative Abundance (%)	EHI01174 Relative Abundance (%)	EHI01175 Relative Abundance (%)	EHI01176 Relative Abundance (%)	EHI01177 Relative Abundance (%)	EHI01178 Relative Abundance (%)	EHI01179 Relative Abundance (%)	EHI01180 Relative Abundance (%)	EHI02781 Relative Abundance (%)	EHI02786 Relative Abundance (%)	EHI02790 Relative Abundance (%)	EHI02800 Relative Abundance (%)	EHI02805 Relative Abundance (%)	EHI02809 Relative Abundance (%)	EHI02814 Relative Abundance (%)	EHI02816 Relative Abundance (%)	FS1_1_23_RUNR Relative Abundance (%)	FS11F_22_EFNP_N1 Relative Abundance (%)	No_69_road_23_EFNP_N69 Relative Abundance (%)
EHA04747_bin.7	0.000055938	0.000018352988	0.000040380502	0.000055633158	0.000093478964	0.00010500876	0.00011116914	0.000059512186	0	0.000060335053	0.000033974182	0.00007227045	0.000008021121	0.000042105992	0.0001286902	0.00023635896	0.000064240565	0.000015897456	0.00008580618	0.000029750727	0.00002522586	0.000061995466	0.000026441294	0.000053867276	0.00007096059	0.00005229503	0.000059962036	0.000075249554	0.000067426896	0.000050194576	0.00002968386	0.00009103711	0.000015369162	0.0000913854	0.00007014669	0.00006680921	0.00009272893	0.00018806216	0.0052709766	0.0026551515	0.0019235909	0.002409439	0.003589276	0.003025413	0.0022900263	0.003275842	0.14362627	0.110551015	0.14135215	0.14417721	0.16025692	0.1396026	0.14816983	0.111271635	0	0.00008185	0.000043124684
EHA04747_bin.9	0.0021280202	0.0011031312	0.000924836	0.00063623645	0.0023902077	0.0023293805	0.001321688	0.0012205136	0.00006815221	0.00032204998	0.0006824999	0.00023621669	0.0007478544	0.0015182557	0.0018648414	0.001387868	0.0017719036	0.00093845394	0.001113404	0.00090927875	0.00091266143	0.0029767773	0.002585951	0.003950396	0.0014387239	0.0036347625	0.0011438112	0.00093660917	0.0014507989	0.0010601608	0.0008715251	0.0016856533	0	0.0010140743	0.0005818085	0.0006310789	0.0032116955	0.006645557	0.0016739762	0.0020779045	0.005436872	0.0029032282	0.006164097	0.0033717938	0.002822949	0.0028602146	0.2810143	0.19444476	0.18166839	0.20819019	0.28354102	0.25425217	0.27384457	0.17635933	0.00041005967	0.0006547389	0.000107999025
EHA04748_bin.12	0.008728925	0.008257681	0.005686842	0.041927267	0.0063400283	0.0110610565	0.011588068	0.010445805	0.0049509527	0.0060586375	0.0018426997	0.018613342	0.020798657	0.014632482	0.016920669	0.00927217	0.02032283	0.01383936	0.02091551	0.013618755	0.009340258	0.023425696	0.012779829	0.007449832	0.09702831	0.013114233	0.010073102	0.0102772545	0.015938377	0.01830373	0.016276933	0.011211286	0.0016883443	0.019619994	0.013036086	0.06595563	0.012431373	0.007811615	0.0031304834	0.0039259656	0.006165197	0.0108781	0.0030780993	0.025815137	0.004527835	0.0149394525	1.5867327	1.767507	1.8482347	1.6748514	1.4846456	1.5926559	1.6896564	1.693562	0.013049263	0.007822773	0.018141434
EHA04748_bin.17	0.00004882399	0.000042438005	0.00012762038	0.00007653003	0.00027563082	0.000048519338	0.00032674978	0.00009910505	0	0.00006207729	0.00023792693	0.0000113669485	0.0000071313602	0.000043711367	0.000023989936	0.00007425353	0.000017600116	0.000036073365	0.000037867972	0.0001268691	0.00008434829	0.0001000709	0	0.00005439136	0.00006958257	0.00044466334	0.00032188738	0.0000951038	0.000010097284	0.00009786312	0.000017869575	0.00008202733	0	0.0000067235264	0.000054099783	0.0001245266	0.00018072019	0.00026399552	0.00039930036	0.00018504042	0.00040108577	0.0027537404	0.0004554955	0.0022708406	0.0018438124	0.0022980575	0.45780107	0.5067098	0.41219956	0.49805874	0.4711215	0.6549702	0.36525336	0.585505	0.000027046613	0.000047230827	0.00008343106
EHA04748_bin.25	0.018570134	0.0039544757	0.0012569737	0.0024637447	0.004442273	0.005155669	0.0028472138	0.0025147488	0.0005103716	0.01126017	0.0060323323	0.006459629	0.0054433686	0.005587978	0.004413303	0.007075609	0.0053582676	0.0044115726	0.005651214	0.008214981	0.006600283	0.0061695324	0.0033503508	0.0012118445	0.004658434	0.0054785754	0.0059439866	0.008090217	0.009083533	0.007617967	0.010574302	0.010427405	0.00071767974	0.0023944771	0.009340145	0.0051247296	0.0052943802	0.0029159416	0.0017435083	0.0025285075	0.0020778275	0.0036138685	0.0025780888	0.0020148947	0.0031938797	0.0031580273	4.0130033	2.8692377	4.3230085	2.700678	4.671476	2.224677	3.9597366	2.126287	0.0014372792	0.0042804144	0.0011370012
EHA04748_bin.40	0.012234701	0.014444737	0.012662767	0.08119099	0.026406148	0.029020237	0.034092627	0.025441466	0.0033414215	0.028082985	0.021697465	0.039428145	0.07801797	0.02879807	0.037749857	0.02996945	0.065953314	0.03518499	0.03890582	0.023307554	0.028838612	0.031197717	0.03702978	0.0914578	0.04584486	0.08156278	0.023026755	0.024720268	0.022753378	0.032595616	0.036424603	0.010958814	0.0018566175	0.0626963	0.013276354	0.020797603	0.028325966	0.039381847	0.036676437	0.044789612	0.029896336	0.021128606	0.027505388	0.05077103	0.018295724	0.024905823	1.286139	1.2379657	0.98932487	1.2152749	1.0717907	1.374387	1.2360004	1.1521751	0.005070821	0.03901162	0.05137605
EHA04748_bin.50	0.00019207541	0.00079925987	0.000069895796	0.00065255165	0.00039135842	0.00073584454	0.0005086394	0.0005656052	0.000021616044	0.0007416635	0.00007073871	0.00017165992	0.000052177613	0.0010368403	0.00013149902	0.0012650402	0.00013404297	0.00016079552	0.0012793221	0.000021831427	0.00087180577	0.00041601586	0.00011630543	0.00007539954	0.00004004781	0.0001501051	0.00081540865	0.0004065278	0.00031664246	0.00012075756	0.000079987054	0.00018540003	0.00024185945	0.00081729377	0.00014189107	0.0045437324	0.0045285113	0.00069363235	0.0023003179	0.0020623794	0.008355327	0.002457794	0.0022602037	0.0049198004	0.0028243451	0.001535314	0.15312557	0.17057848	0.16363503	0.20187634	0.15165885	0.23005366	0.20294806	0.16441216	0.00032582224	0.0006496452	0.0003764194
EHA04748_bin.7	0.0029214458	0.0014073672	0.0021598123	0.0057930034	0.00434476	0.0019731547	0.002073373	0.0019204275	0.0002755927	0.0022557625	0.01283423	0.0009767308	0.0022617187	0.0038025666	0.004107971	0.001788007	0.011890979	0.0016477508	0.0020435792	0.002961029	0.00092921813	0.0037310335	0.0013633	0.0048211943	0.0029244672	0.0049190056	0.0010689886	0.004134365	0.0008302487	0.0032648002	0.0026577597	0.003045601	0.00006225402	0.0020649103	0.0021274288	0.0011620952	0.0037885748	0.003538459	0.0009483632	0.0004957742	0.00035803128	0.0008052179	0.0006873474	0.0009320017	0.0012226079	0.00049718044	1.2480043	1.4236487	1.3952545	1.6109567	1.1474314	1.6486173	1.275992	1.5518279	0.0004366796	0.0033633793	0.0046121124
EHA04749_bin.18	0.0028755555	0.0030234638	0.0014461696	0.0035920618	0.003007295	0.0051425127	0.003452967	0.0037821154	0.00045651634	0.0037573632	0.001964686	0.0033543638	0.0035011885	0.0035967736	0.005017496	0.004136677	0.008559673	0.0049343845	0.0037309134	0.006004949	0.006144644	0.0041903206	0.0050278017	0.0076446566	0.0026097891	0.0064685303	0.005904872	0.0057153	0.008112391	0.004038399	0.004397754	0.0037911339	0.00022566156	0.0026620706	0.0049831825	0.0034455415	0.0044979104	0.0049120113	0.0013673832	0.0011857586	0.0018276328	0.0015908331	0.0011557424	0.0011419532	0.0018070858	0.0018826751	0.87825114	1.1809596	1.19776	1.0105371	0.8527305	0.7728313	0.8242027	1.4275652	0.0014822854	0.0040618107	0.005519778
EHA04749_bin.1	0.008476591	0.00272838	0.001336161	0.0018136707	0.0034039316	0.0037283783	0.002438811	0.0022646673	0.00034530548	0.0040879054	0.0041659577	0.0023452889	0.0024866676	0.0052513066	0.0029668212	0.0049380036	0.0026592088	0.002669348	0.0033720613	0.002407853	0.002368749	0.003294832	0.004452867	0.0021003778	0.002059179	0.0050508617	0.003766638	0.0019769357	0.0040788557	0.0053727147	0.0032589897	0.0063077467	0.00058342883	0.0027890883	0.0026624845	0.0031736235	0.0030010503	0.0048014857	0.009973241	0.0065183444	0.005843869	0.006581761	0.007696978	0.00881328	0.009016318	0.0073966864	0.20615497	0.15608887	0.20042065	0.20309544	0.18341285	0.19848028	0.23199947	0.15503865	0.0011539959	0.003646303	0.0026820165
EHA04749_bin.20	0.0021977779	0.0014323336	0.0009100666	0.00079732295	0.0014715319	0.0018378798	0.0016117955	0.0010910167	0.0007197681	0.0022938263	0.0007697509	0.0016347221	0.0010973812	0.006305779	0.003801565	0.0020202885	0.003081819	0.0014958073	0.002571011	0.0020333233	0.0012922495	0.004429759	0.0020320022	0.00105247	0.0009970458	0.0020035203	0.0018665242	0.002986447	0.0023800696	0.0021782562	0.002681379	0.0039042027	0.00015889721	0.0018241834	0.0029790113	0.0031428696	0.0020658416	0.004862568	0.0028119474	0.00082964264	0.003286285	0.0051261606	0.0011053585	0.0022755852	0.0017677919	0.0014406444	0.16844678	0.149454	0.17771214	0.15993515	0.15202005	0.16424385	0.16996977	0.1864461	0.00070722355	0.0042949854	0.0012788146
EHA04749_bin.26	0.00018280282	0.00031738734	0.00050090434	0.0010583118	0.00039459515	0.0006600913	0.0005856168	0.0006285705	0.000098242264	0.0004537027	0.00041465063	0.000699267	0.0006528726	0.00025738237	0.00029573447	0.00048585076	0.00051982404	0.00054130214	0.0006634356	0.00033075287	0.0005247295	0.0006028538	0.00039252045	0.0024734265	0.0006159708	0.0008167741	0.00031572525	0.0002849153	0.00043618353	0.0006181001	0.00037209466	0.00016099376	0.000007489579	0.0020367957	0.00013864474	0.00033604522	0.000107442735	0.0010339887	0.001840731	0.001881966	0.0015011298	0.0012621691	0.0014903285	0.00047020387	0.0009124324	0.00094907207	7.346587	7.5270348	7.189875	8.27293	6.177495	7.9432755	7.5340014	7.888951	0.00014821035	0.00049189926	0.0010075333
EHA04749_bin.28	0.0006129075	0.00013061553	0.000100923164	0.00011065485	0.00013320676	0.00021646936	0.00018795469	0.0002522343	0.000019172941	0.00027105835	0.00006522257	0.0005810349	0.000109899396	0.00027836903	0.0001112547	0.00022930128	0.00011482914	0.00037157847	0.00027634896	0.00014251549	0.0002460869	0.00023771796	0.00026224414	0.00018617764	0.00015548858	0.0001898323	0.00029415515	0.0003019181	0.00017044361	0.00023272184	0.00004943375	0.00012992653	0.000018969657	0.00040908792	0.00006603248	0.00030133413	0.000092047834	0.0002634961	0.0022875182	0.0004005833	0.00040280423	0.00041598434	0.000561101	0.00023926712	0.0011858154	0.0003622797	0.887667	0.9314953	0.929253	0.8844342	0.72640765	0.8176379	0.80305815	1.0834802	0.00011570018	0.00025509283	0.00017023688
EHA04749_bin.30	0.00035551467	0.00032165847	0.00036198355	0.0010582639	0.0008171289	0.003408217	0.0012327955	0.0012880306	0.00015513382	0.00068627787	0.00037555533	0.0012090036	0.0009841977	0.0005211366	0.0015115386	0.002040707	0.0020329945	0.0012411955	0.0013814762	0.0016160648	0.00069389987	0.0008501264	0.0017146709	0.0018944886	0.00068775215	0.002059038	0.0016033041	0.0015365054	0.0026616289	0.00039772887	0.00025822184	0.00031465729	0.000043030097	0.00018684317	0.0006354024	0.0012996206	0.00047492151	0.0017719284	0.000111634145	0.00012556963	0.00011968487	0.00046098584	0.00014242326	0.00027892247	0.00040894916	0.00058742875	1.9343185	2.1805356	1.7713208	2.2040029	1.9196789	1.8938187	2.0201619	1.9065222	0.00064476783	0.0011646746	0.0012493286
EHA04749_bin.45	0.0023926059	0.0044132727	0.0013397565	0.0059463833	0.007884986	0.014675874	0.010012951	0.0040169572	0.0009947601	0.022936085	0.0026478732	0.0029350405	0.005878961	0.0034148635	0.0050735357	0.007833889	0.012928568	0.0063373237	0.0056005404	0.005052313	0.00973187	0.0063915453	0.004460178	0.015024261	0.0018347441	0.01759882	0.014222426	0.0049066865	0.006970793	0.0054278765	0.0046314565	0.011789031	0.00044394413	0.0023876221	0.004543642	0.003453573	0.005585931	0.0075696674	0.0052905106	0.005214776	0.0052614193	0.0030283898	0.0015296796	0.0037128178	0.0024714365	0.0024391308	0.49611396	0.526633	0.56896764	0.478889	0.44309333	0.48202667	0.5478107	0.5210627	0.0014709098	0.006732271	0.012253261
EHA04749_bin.46	0.0013502318	0.0038614916	0.0018970403	0.002231614	0.0037558118	0.0017401588	0.0063872556	0.0013825867	0.00024458364	0.0032977723	0.00055865955	0.0035358884	0.0052051214	0.0041377926	0.0010294133	0.0021648428	0.00027551386	0.00070952886	0.00033330443	0.0014420212	0.002163324	0.0077762017	0.0010755882	0.0006103622	0.0030172914	0.0007624829	0.0023581067	0.0032761365	0.0031520096	0.0068723676	0.011987773	0.00025280548	0.00028991007	0.010393935	0.0013547951	0.010062595	0.0034887614	0.0021540385	0.00091625453	0.00088991155	0.0017411765	0.052918218	0.0010634126	0.0009173945	0.0006947467	0.002981795	0.59531933	0.43471634	0.45913538	0.45301142	0.53342694	0.49902442	0.5488549	0.39833772	0.0010585327	0.0029160085	0.0011952309
EHA04749_bin.51	0.00043968132	0.00033627122	0.0022458439	0.008525149	0.0010455993	0.0012376272	0.0005818612	0.0013194571	0.0001270208	0.0027206317	0.0007991059	0.0006212886	0.0043248544	0.0011046486	0.000008374683	0.0008872261	0.00060978497	0.0019048002	0.0020451515	0.0030496605	0.00033650827	0.0005220519	0.0011935685	0.0027330974	0.0068761758	0.0049626813	0.002632585	0.011030372	0.0006463901	0.0041151093	0.00038369105	0.004126831	0.00033626513	0.0035623582	0.0030539546	0.00071065524	0.0028930292	0.0006661492	0.0009155066	0.000030692714	0.00039537513	0.0000069882926	0.0008465851	0.00026708716	0.000383744	0.00066374405	0.14263383	0.15488401	0.1446041	0.15169613	0.15252037	0.15517502	0.1550194	0.15884148	0.0005474842	0.00187119	0.0011229587
EHA04750_bin.18	0.00045554774	0.00050985033	0.00027764103	0.008045678	0.00055538875	0.0011460728	0.00081901724	0.00042822034	0.00012134574	0.0009907141	0.00023886564	0.002266069	0.0033455975	0.00090544904	0.0012444424	0.0010991129	0.0013241855	0.002012963	0.0014195684	0.0008419471	0.000778897	0.0010123078	0.001065233	0.0012154537	0.0014769462	0.0015542466	0.0009421005	0.001253514	0.00070282235	0.0007606557	0.0003902424	0.00030270105	0.00012298788	0.0010163275	0.00031848525	0.0011263485	0.0015560158	0.00086010754	0.0014629418	0.00027011972	0.0004699944	0.0007807079	0.0009850165	0.0015309101	0.0011136024	0.00031072498	1.9311131	1.9779056	2.2089584	1.9428169	1.8459141	2.1883636	2.1334186	1.7960896	0.00011284637	0.0015950605	0.004052017
EHA04750_bin.22	0.0002303678	0.00036505828	0.000061661434	0.00038446722	0.00015299462	0.00038451975	0.00019456957	0.00012565381	0.00004992018	0.00019175326	0.0000630544	0.0002185648	0.0004325893	0.00057988457	0.00065074675	0.00026680902	0.0003489863	0.00030455051	0.0002481885	0.0002567864	0.00030365726	0.0004125878	0.00023200751	0.00007682762	0.0006748764	0.00014995316	0.00027379353	0.00016494715	0.00029392354	0.0003783403	0.00022294404	0.00012521833	0.000020022258	0.0005432198	0.00038623853	0.00045462383	0.0005009558	0.00019112739	0.00084149727	0.002930764	0.00063765433	0.0014705734	0.000073648356	0.00084063585	0.004979038	0.0044388254	0.6698782	0.7501892	0.6930635	0.5839642	0.7184483	0.6772517	0.60642654	0.8357408	0.00014465688	0.0003048918	0.00031562222
EHA04750_bin.25	0.00056518527	0.00046489123	0.0004887229	0.00025076972	0.00057486986	0.0013345465	0.0007330175	0.0014245687	0.0012830315	0.00036565994	0.0008470654	0.000903574	0.00105668	0.0006555347	0.00072174513	0.0008661783	0.00055569544	0.0013727689	0.0040140785	0.0012881402	0.0013934916	0.00069408794	0.0008393085	0.000753576	0.00011590046	0.002586272	0.0010346032	0.0005798509	0.00094997307	0.0010140082	0.00044217156	0.00073929934	0.00006347428	0.00048403098	0.0006758207	0.0028974812	0.0012809087	0.0012707813	0.0030115931	0.0034143815	0.004658747	0.0015131657	0.0012890452	0.0025645494	0.0035324455	0.0020836138	0.1134471	0.13244614	0.11499957	0.09593795	0.14124794	0.082190044	0.1135391	0.13148351	0.0006934686	0.0006826408	0.0018731974
EHA04750_bin.29	0.013145051	0.0003490314	0.0014279567	0.0002788983	0.0062707653	0.0049410625	0.003478936	0.0017440382	0.00021793733	0.0038959489	0.0015761607	0.0070366496	0.0007331365	0.010882255	0.006977532	0.006223009	0.008590716	0.0028799244	0.0041121156	0.0066297217	0.0027584466	0.017435627	0.014035212	0.00045435617	0.0010330711	0.0057590334	0.0015792619	0.0058128284	0.01617096	0.0021910327	0.023332115	0.0005411841	0.00053991505	0.0003505495	0.00427315	0.0015949769	0.0043251356	0.020516584	0.17761782	0.44310066	0.1485227	0.2109842	0.7916415	0.28477836	0.2562495	0.9653701	0.34746376	0.47894883	0.4679842	0.42369348	0.32381594	0.3572117	0.39564797	0.6315625	0.0008052573	0.0036086394	0.00234648
EHA04750_bin.36	0.0031171525	0.0038766318	0.0021039108	0.0060163997	0.005273755	0.0076159565	0.0056667672	0.0047472874	0.0008853871	0.0034081012	0.0022419025	0.003786527	0.0038683603	0.005600397	0.0050759697	0.004999126	0.010699454	0.00678204	0.0047688447	0.008767443	0.0069445595	0.006551086	0.004820972	0.012588997	0.003197622	0.0075907414	0.017789284	0.006532118	0.0076543833	0.0039266124	0.0043064463	0.0053395582	0.0003423985	0.002951474	0.0057943985	0.0029511915	0.003899236	0.0054748757	0.0021365676	0.0025403823	0.0065346505	0.0043277983	0.0017037739	0.0019323191	0.012106739	0.008147591	0.5161655	0.45534584	0.73095024	0.4485417	0.7305069	0.559033	0.8247331	0.3789145	0.0016768528	0.0082837595	0.008691985
EHA04750_bin.38	0.0006298715	0.0012665248	0.00027716326	0.0011571042	0.0011285692	0.0017810084	0.0014828239	0.0007934907	0.000019117642	0.0022317402	0.00026801476	0.0015685064	0.00087161834	0.0021728876	0.0017907085	0.0026672308	0.0007204298	0.0005996047	0.0015645651	0.00061178085	0.0016576006	0.0015568307	0.00078878645	0.0003412492	0.0004791615	0.00068295497	0.0016741024	0.0012144045	0.001346507	0.0007253876	0.0011048294	0.0014526704	0.00028927615	0.0017448163	0.0013085722	0.0052466295	0.0057520405	0.0019411312	0.0028276339	0.0054166494	0.00989612	0.0041611893	0.0053233537	0.0054758647	0.0043030204	0.00615358	0.16482103	0.18255639	0.17668556	0.21532166	0.15720068	0.19205025	0.2152631	0.21943912	0.00048165847	0.0013879847	0.0006052717
EHA04750_bin.40	0.002994129	0.0013522864	0.0013092053	0.00158593	0.0035231027	0.0008771993	0.0011351422	0.0004387438	0.000111918576	0.0004446158	0.00033549036	0.00023882209	0.00049897446	0.0010362897	0.00036986376	0.0007054662	0.00050315063	0.00058733806	0.001292436	0.0008661163	0.0010232043	0.002007013	0.0011307059	0.002492468	0.0035910057	0.0045775617	0.0011430973	0.0014932157	0.0005627855	0.0009334506	0.0005645604	0.0028333678	0.00002882448	0.0011948958	0.0009163421	0.00079331687	0.0015267878	0.00090243196	0.004432196	0.0012707857	0.00401063	0.003729883	0.003796949	0.0023732446	0.003784494	0.0016964423	0.18292822	0.21533346	0.1979346	0.1855131	0.22469704	0.20852597	0.156853	0.27123246	0.0001895143	0.002054303	0.00062750734
EHA04750_bin.41	0.0025470406	0.0032228152	0.0031144638	0.013001075	0.003962192	0.008874581	0.0070455275	0.015385783	0.0010847627	0.011239431	0.0026830153	0.024945443	0.013322682	0.011464131	0.014089543	0.008431552	0.0031707697	0.02180258	0.014176185	0.006648644	0.021309992	0.010348691	0.03498607	0.014068217	0.0153767755	0.0061938995	0.010538061	0.007226675	0.011483399	0.005327128	0.0028369452	0.001231108	0.0021306057	0.007945938	0.0026627046	0.0061613964	0.006684875	0.013689028	0.008049728	0.00068533054	0.0023978716	0.0022473761	0.0030987752	0.0031284092	0.005166998	0.0006367295	0.5680015	0.5401364	0.4621417	0.59847903	0.5500195	0.6637915	0.6223256	0.5062072	0.005370528	0.016452262	0.011431208
EHA04750_bin.45	0.00085930055	0.0032273945	0.0013618026	0.0032252388	0.0040283087	0.0028087404	0.0061929505	0.0028410186	0.00032557975	0.0045299986	0.00025630862	0.008759549	0.008009143	0.0052104336	0.005119894	0.0028628793	0.0010750961	0.00455904	0.007366282	0.001405112	0.003118421	0.0037277273	0.004320558	0.0009784177	0.0017108357	0.003152991	0.0038955146	0.003584031	0.0026240987	0.0024589475	0.0010710956	0.0038108064	0.00022109566	0.009217834	0.004670003	0.0050001303	0.0032113567	0.0045128716	0.07637731	0.08155244	0.0625484	0.06964411	0.04305695	0.09005242	0.06491899	0.03267777	0.09674544	0.120738015	0.11843988	0.11852156	0.090892754	0.11155692	0.108663715	0.18052956	0.0017207728	0.0036817864	0.0041173324
EHA04815_bin.100	0.00011771747	0.00015366262	0.00003734198	0.00019559641	0.000052285457	0.00026800428	0.00022271209	0.00008677784	0.000012817596	0.00013227867	0.00006194214	0.00025612846	0.000039123566	0.00088948174	0.00012748947	0.0005361992	0.000055554	0.00029846048	0.00009965788	0.00008921895	0.0003619205	0.0001741766	0.0002551556	0.00008460767	0.00015477811	0.00027556487	0.0002139042	0.00021548753	0.0007161264	0.00004508176	0.00023575532	0.000012854625	0	0.0009020482	0.00016283056	0.00032850713	0	0.0005399176	0.00004264591	0.005017104	0.021352062	0.0002750273	0.0003490275	0.043295324	0.000034983666	0.0005998644	0.04457017	0.035147343	0.040916495	0.03863553	0.033098683	0.042586412	0.046106204	0.041931946	0.00006377048	0.0004703284	0.0004135286
EHA04815_bin.101	0.000004548884	0.000016606384	0.00000091428205	0.000008975384	0.000005887921	0.000033706514	0.000009770896	0.0000017948004	0	0.0000036187316	0	0.0000089305695	0	0.000011671942	0.00001171494	0.000011978602	0	0.0000020094253	0.0000038607964	0	0.0000021277287	0.0000081162825	0.0000069988405	0.000007806562	0.000008659107	0.0000058098612	0	0.0000036335402	0.0000064052942	0.0000015903431	0	0.000010451748	0	0.0000054940756	0.000015872458	0.0000055252076	0	0.0000049829114	0.00002012647	0.000023177507	0.005227383	0.000031192383	0.000018263034	0.000007931351	0.0016372154	0.000021583857	0.29862994	0.30556273	0.22977602	0.38494113	0.21401617	0.40664783	0.3066606	0.30065545	0.0000021674987	0.000021147744	0
EHA04815_bin.102	0	0	0.000028013546	0.0000032453427	0.00001712242	0.000011173533	0	0.000022112701	0	0.000008560961	0.000005795597	0.000016181953	0	0.000007989128	0.000011711627	0.0000024166625	0	0.0000058454007	0.0000033633994	0	0.000012606737	0.000024297231	0.0000030271503	0.000016541495	0	0.00001200246	0.000012752155	0.0000054641205	0.000029744846	0.0000143493535	0	0.000013059685	0.000012987686	0.0000064007754	0.0000032982632	0.000010824064	0.000013279049	0.000003169492	0.00013946767	0.000016560378	0.000051744293	0.0000033029717	0.000028848946	0.00012809143	0.000024675159	0.00001234899	0.0932043	0.08427267	0.07225081	0.09052191	0.07056615	0.10416081	0.07564056	0.07256682	0.000016495644	0.000006229255	0.0000066223847
EHA04815_bin.105	0.0025061378	0.0024749457	0.0018002115	0.004579947	0.0034679954	0.005296705	0.0040216977	0.0036447311	0.0006281047	0.002309543	0.0013810786	0.003510517	0.003499899	0.002908725	0.0028532653	0.0031016225	0.0054548853	0.004851002	0.0045744367	0.0040798616	0.006975754	0.004965921	0.0040984754	0.005378681	0.0031254152	0.0069562197	0.004672921	0.004894085	0.0051743477	0.0035776733	0.0031125995	0.0031613677	0.0001773671	0.0017054612	0.0044121174	0.0041838894	0.0040198555	0.005181135	0.0018271651	0.000922638	0.0011442644	0.0021813805	0.0005894819	0.0018412621	0.0019237641	0.0022918626	0.53335685	0.4942311	0.5377087	0.5848317	0.40765217	0.5694677	0.5165638	0.5112966	0.0015045082	0.0039894115	0.0064196503
EHA04815_bin.108	0.0041231774	0.0012299498	0.0016454174	0.004933545	0.0046991203	0.0026930552	0.0042639496	0.0010937331	0.00008433468	0.00229853	0.0022847017	0.0007010312	0.0020392044	0.0021151158	0.0016783221	0.0030717587	0.0049040555	0.0061859	0.0018518899	0.00204185	0.0021719686	0.0018364311	0.0013504671	0.002075823	0.004283793	0.0073485435	0.0027013542	0.003638917	0.001968255	0.0016376479	0.00070546335	0.0028824594	0.00007246187	0.0010529552	0.0038847334	0.0014930014	0.003260991	0.0035720768	0.00090550794	0.0048808963	0.11044608	0.009289372	0.008545419	0.0009352909	0.0006431919	0.0054203784	0.054758307	0.049129643	0.04628158	0.049621716	0.054158024	0.06490272	0.052150983	0.04978433	0.0005094016	0.0028450307	0.0028017466
EHA04815_bin.109	0	0.00055699935	0.0000058522555	0.0012960965	0.00015585015	0.00022750502	0.0014547157	0.000030142268	0.00006306223	0.00007557176	0.000018216062	0.00019158504	0.000026611868	0.00013818951	0.00028638938	0.00037494698	0.0036122515	0.00039119503	0.00019955164	0.00013800223	0.00008099132	0.00016926746	0.0023022534	0.0011302226	0.00019259415	0.00040069714	0.00007872845	0.0019046048	0.00055497116	0.00053613045	0.000060268492	0.000037534803	0.000029333449	0.0001093716	0.0010000787	0.00007223372	0.00006467568	0.00045052308	0.0001257134	0.00003154494	0.000014293823	0.000036370224	0.00022704393	0.000014670619	0.000016785383	0.00005091213	0.04571424	0.03334409	0.03826743	0.03747033	0.03852434	0.048551526	0.0435606	0.032150656	0.000017573815	0.00005199391	0.004475728
